"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-10","Windsor-Sarnia, Ontario","2016S05003570","Payroll employees","Number","223","units","0","v1374464895","45.2","246895","A","","","0"
"2015-10","Windsor-Sarnia, Ontario","2016S05003570","Job vacancy rate","Percentage","242","units","0","v1374464896","45.3","2.6","C","","","1"
"2015-10","Stratford-Bruce Peninsula, Ontario","2016S05003580","Job vacancies","Number","223","units","0","v1374464897","46.1","3250","B","","","0"
"2015-10","Stratford-Bruce Peninsula, Ontario","2016S05003580","Payroll employees","Number","223","units","0","v1374464898","46.2","121670","A","","","0"
"2015-10","Stratford-Bruce Peninsula, Ontario","2016S05003580","Job vacancy rate","Percentage","242","units","0","v1374464899","46.3","2.6","B","","","1"
"2015-10","Northeast, Ontario","2016S05003590","Job vacancies","Number","223","units","0","v1374464900","47.1","5155","B","","","0"
"2015-10","Northeast, Ontario","2016S05003590","Payroll employees","Number","223","units","0","v1374464901","47.2","238680","A","","","0"
"2015-10","Northeast, Ontario","2016S05003590","Job vacancy rate","Percentage","242","units","0","v1374464902","47.3","2.1","B","","","1"
"2015-10","Northwest, Ontario","2016S05003595","Job vacancies","Number","223","units","0","v1374464903","48.1","2525","B","","","0"
"2015-10","Northwest, Ontario","2016S05003595","Payroll employees","Number","223","units","0","v1374464904","48.2","111520","A","","","0"
"2015-10","Northwest, Ontario","2016S05003595","Job vacancy rate","Percentage","242","units","0","v1374464905","48.3","2.2","B","","","1"
"2015-10","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1374464906","49.1","11255","A","","","0"
"2015-10","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1374464907","49.2","561335","A","","","0"
"2015-10","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1374464908","49.3","2.0","A","","","1"
"2015-10","Southeast, Manitoba","2016S05004610","Job vacancies","Number","223","units","0","v1374464909","50.1","750","C","","","0"
"2015-10","Southeast, Manitoba","2016S05004610","Payroll employees","Number","223","units","0","v1374464910","50.2","39945","A","","","0"
"2015-10","Southeast, Manitoba","2016S05004610","Job vacancy rate","Percentage","242","units","0","v1374464911","50.3","1.8","C","","","1"
"2015-10","South Central and North Central, Manitoba","","Job vacancies","Number","223","units","0","v1374464912","51.1","825","B","","","0"
"2015-10","South Central and North Central, Manitoba","","Payroll employees","Number","223","units","0","v1374464913","51.2","46585","A","","","0"
"2015-10","South Central and North Central, Manitoba","","Job vacancy rate","Percentage","242","units","0","v1374464914","51.3","1.7","B","","","1"
"2015-10","Southwest, Manitoba","2016S05004630","Job vacancies","Number","223","units","0","v1374464915","52.1","1145","C","","","0"
"2015-10","Southwest, Manitoba","2016S05004630","Payroll employees","Number","223","units","0","v1374464916","52.2","49800","A","","","0"
"2015-10","Southwest, Manitoba","2016S05004630","Job vacancy rate","Percentage","242","units","0","v1374464917","52.3","2.3","B","","","1"
"2015-10","Winnipeg, Manitoba","2016S05004650","Job vacancies","Number","223","units","0","v1374464918","53.1","6570","B","","","0"
"2015-10","Winnipeg, Manitoba","2016S05004650","Payroll employees","Number","223","units","0","v1374464919","53.2","352120","A","","","0"
"2015-10","Winnipeg, Manitoba","2016S05004650","Job vacancy rate","Percentage","242","units","0","v1374464920","53.3","1.8","B","","","1"
"2015-10","Interlake, Manitoba","2016S05004660","Job vacancies","Number","223","units","0","v1374464921","54.1","775","C","","","0"
"2015-10","Interlake, Manitoba","2016S05004660","Payroll employees","Number","223","units","0","v1374464922","54.2","30680","A","","","0"
"2015-10","Interlake, Manitoba","2016S05004660","Job vacancy rate","Percentage","242","units","0","v1374464923","54.3","2.5","C","","","1"
"2015-10","Parklands and North, Manitoba","","Job vacancies","Number","223","units","0","v1374464924","55.1","1190","C","","","0"
"2015-10","Parklands and North, Manitoba","","Payroll employees","Number","223","units","0","v1374464925","55.2","42205","A","","","0"
"2015-10","Parklands and North, Manitoba","","Job vacancy rate","Percentage","242","units","0","v1374464926","55.3","2.7","C","","","1"
"2015-10","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1374464927","56.1","11415","B","","","0"
"2015-10","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1374464928","56.2","463350","A","","","0"
"2015-10","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1374464929","56.3","2.4","B","","","1"
"2015-10","Regina-Moose Mountain, Saskatchewan","2016S05004710","Job vacancies","Number","223","units","0","v1374464930","57.1","3670","C","","","0"
"2015-10","Regina-Moose Mountain, Saskatchewan","2016S05004710","Payroll employees","Number","223","units","0","v1374464931","57.2","165120","A","","","0"
"2015-10","Regina-Moose Mountain, Saskatchewan","2016S05004710","Job vacancy rate","Percentage","242","units","0","v1374464932","57.3","2.2","C","","","1"
"2015-10","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Job vacancies","Number","223","units","0","v1374464933","58.1","1150","D","","","0"
"2015-10","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Payroll employees","Number","223","units","0","v1374464934","58.2","36100","A","","","0"
"2015-10","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Job vacancy rate","Percentage","242","units","0","v1374464935","58.3","3.1","D","","","1"
"2015-10","Saskatoon-Biggar, Saskatchewan","2016S05004730","Job vacancies","Number","223","units","0","v1374464936","59.1","3535","C","","","0"
"2015-10","Saskatoon-Biggar, Saskatchewan","2016S05004730","Payroll employees","Number","223","units","0","v1374464937","59.2","159435","A","","","0"
"2015-10","Saskatoon-Biggar, Saskatchewan","2016S05004730","Job vacancy rate","Percentage","242","units","0","v1374464938","59.3","2.2","C","","","1"
"2015-10","Yorkton-Melville, Saskatchewan","2016S05004740","Job vacancies","Number","223","units","0","v1374464939","60.1","765","B","","","0"
"2015-10","Yorkton-Melville, Saskatchewan","2016S05004740","Payroll employees","Number","223","units","0","v1374464940","60.2","29135","A","","","0"
"2015-10","Yorkton-Melville, Saskatchewan","2016S05004740","Job vacancy rate","Percentage","242","units","0","v1374464941","60.3","2.6","B","","","1"
"2015-10","Prince Albert and Northern, Saskatchewan","","Job vacancies","Number","223","units","0","v1374464942","61.1","2290","B","","","0"
"2015-10","Prince Albert and Northern, Saskatchewan","","Payroll employees","Number","223","units","0","v1374464943","61.2","73555","A","","","0"
"2015-10","Prince Albert and Northern, Saskatchewan","","Job vacancy rate","Percentage","242","units","0","v1374464944","61.3","3.0","B","","","1"
"2015-10","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1374464945","62.1","51800","A","","","0"
"2015-10","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1374464946","62.2","1961705","A","","","0"
"2015-10","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1374464947","62.3","2.6","A","","","1"
"2015-10","Lethbridge-Medicine Hat, Alberta","2016S05004810","Job vacancies","Number","223","units","0","v1374464948","63.1","3165","C","","","0"
"2015-10","Lethbridge-Medicine Hat, Alberta","2016S05004810","Payroll employees","Number","223","units","0","v1374464949","63.2","130000","B","","","0"
"2015-10","Lethbridge-Medicine Hat, Alberta","2016S05004810","Job vacancy rate","Percentage","242","units","0","v1374464950","63.3","2.4","C","","","1"
"2015-10","Camrose-Drumheller, Alberta","2016S05004820","Job vacancies","Number","223","units","0","v1374464951","64.1","1860","C","","","0"
"2015-10","Camrose-Drumheller, Alberta","2016S05004820","Payroll employees","Number","223","units","0","v1374464952","64.2","76470","A","","","0"
"2015-10","Camrose-Drumheller, Alberta","2016S05004820","Job vacancy rate","Percentage","242","units","0","v1374464953","64.3","2.4","B","","","1"
"2015-10","Calgary, Alberta","2016S05004830","Job vacancies","Number","223","units","0","v1374464954","65.1","19015","B","","","0"
"2015-10","Calgary, Alberta","2016S05004830","Payroll employees","Number","223","units","0","v1374464955","65.2","737880","A","","","0"
"2015-10","Calgary, Alberta","2016S05004830","Job vacancy rate","Percentage","242","units","0","v1374464956","65.3","2.5","B","","","1"
"2015-10","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Job vacancies","Number","223","units","0","v1374464957","66.1","5640","B","","","0"
"2015-10","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Payroll employees","Number","223","units","0","v1374464958","66.2","168425","A","","","0"
"2015-10","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Job vacancy rate","Percentage","242","units","0","v1374464959","66.3","3.2","B","","","1"
"2015-10","Red Deer, Alberta","2016S05004850","Job vacancies","Number","223","units","0","v1374464960","67.1","2140","B","","","0"
"2015-10","Red Deer, Alberta","2016S05004850","Payroll employees","Number","223","units","0","v1374464961","67.2","99735","B","","","0"
"2015-10","Red Deer, Alberta","2016S05004850","Job vacancy rate","Percentage","242","units","0","v1374464962","67.3","2.1","B","","","1"
"2015-10","Edmonton, Alberta","2016S05004860","Job vacancies","Number","223","units","0","v1374464963","68.1","18430","B","","","0"
"2015-10","Edmonton, Alberta","2016S05004860","Payroll employees","Number","223","units","0","v1374464964","68.2","672165","A","","","0"
"2015-10","Edmonton, Alberta","2016S05004860","Job vacancy rate","Percentage","242","units","0","v1374464965","68.3","2.7","B","","","1"
"2015-10","Wood Buffalo-Cold Lake, Alberta","2016S05004880","Job vacancies","Number","223","units","0","v1374464966","69.1","1550","B","","","0"
"2015-10","Wood Buffalo-Cold Lake, Alberta","2016S05004880","Payroll employees","Number","223","units","0","v1374464967","69.2","77030","A","","","0"
"2015-10","Wood Buffalo-Cold Lake, Alberta","2016S05004880","Job vacancy rate","Percentage","242","units","0","v1374464968","69.3","2.0","B","","","1"
"2015-10","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1374464969","70.1","63710","A","","","0"
"2015-10","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1374464970","70.2","2006880","A","","","0"
"2015-10","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1374464971","70.3","3.1","A","","","1"
"2015-10","Vancouver Island and Coast, British Columbia","2016S05005910","Job vacancies","Number","223","units","0","v1374464972","71.1","6905","B","","","0"
"2015-10","Vancouver Island and Coast, British Columbia","2016S05005910","Payroll employees","Number","223","units","0","v1374464973","71.2","275505","A","","","0"
"2015-10","Vancouver Island and Coast, British Columbia","2016S05005910","Job vacancy rate","Percentage","242","units","0","v1374464974","71.3","2.4","B","","","1"
"2015-10","Lower Mainland-Southwest, British Columbia","2016S05005920","Job vacancies","Number","223","units","0","v1374464975","72.1","42960","A","","","0"
"2015-10","Lower Mainland-Southwest, British Columbia","2016S05005920","Payroll employees","Number","223","units","0","v1374464976","72.2","1313205","A","","","0"
"2015-10","Lower Mainland-Southwest, British Columbia","2016S05005920","Job vacancy rate","Percentage","242","units","0","v1374464977","72.3","3.2","A","","","1"
"2015-10","Thompson-Okanagan, British Columbia","2016S05005930","Job vacancies","Number","223","units","0","v1374464978","73.1","7540","B","","","0"
"2015-10","Thompson-Okanagan, British Columbia","2016S05005930","Payroll employees","Number","223","units","0","v1374464979","73.2","213080","A","","","0"
"2015-10","Thompson-Okanagan, British Columbia","2016S05005930","Job vacancy rate","Percentage","242","units","0","v1374464980","73.3","3.4","B","","","1"
"2015-10","Kootenay, British Columbia","2016S05005940","Job vacancies","Number","223","units","0","v1374464981","74.1","2005","B","","","0"
"2015-10","Kootenay, British Columbia","2016S05005940","Payroll employees","Number","223","units","0","v1374464982","74.2","63355","A","","","0"
"2015-10","Kootenay, British Columbia","2016S05005940","Job vacancy rate","Percentage","242","units","0","v1374464983","74.3","3.1","B","","","1"
"2015-10","Cariboo, British Columbia","2016S05005950","Job vacancies","Number","223","units","0","v1374464984","75.1","1905","B","","","0"
"2015-10","Cariboo, British Columbia","2016S05005950","Payroll employees","Number","223","units","0","v1374464985","75.2","67755","A","","","0"
"2015-10","Cariboo, British Columbia","2016S05005950","Job vacancy rate","Percentage","242","units","0","v1374464986","75.3","2.7","B","","","1"
"2015-10","North Coast and Nechako, British Columbia","","Job vacancies","Number","223","units","0","v1374464987","76.1","1120","B","","","0"
"2015-10","North Coast and Nechako, British Columbia","","Payroll employees","Number","223","units","0","v1374464988","76.2","37730","A","","","0"
"2015-10","North Coast and Nechako, British Columbia","","Job vacancy rate","Percentage","242","units","0","v1374464989","76.3","2.9","B","","","1"
"2015-10","Northeast, British Columbia","2016S05005980","Job vacancies","Number","223","units","0","v1374464990","77.1","1275","C","","","0"
"2015-10","Northeast, British Columbia","2016S05005980","Payroll employees","Number","223","units","0","v1374464991","77.2","36250","A","","","0"
"2015-10","Northeast, British Columbia","2016S05005980","Job vacancy rate","Percentage","242","units","0","v1374464992","77.3","3.4","B","","","1"
"2015-10","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1374464993","78.1","535","C","","","0"
"2015-10","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1374464994","78.2","16025","A","","","0"
"2015-10","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1374464995","78.3","3.2","C","","","1"
"2015-10","Yukon","2016S05006010","Job vacancies","Number","223","units","0","v1374464996","79.1","535","C","","","0"
